i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6
-0.03872441873381465,-0.04404031087320327,-0.005376510294428408,0.04142573908711831,-0.016754033846446442,-0.02439104524471954,0.046609026112955,0.041199313421951336,0.05183105593785732,0.032284230841035925,0.028271036485327073,0.03040321527028448
-0.038401429067238514,-0.04160263003907563,-0.003228147937118945,0.04007475604323565,-0.017686493470051953,-0.02212574496751067,0.044456310617299676,0.039870451030766293,0.051398749676522526,0.0326114823379933,0.02799993371329197,0.03123133598370653
-0.03642059602269564,-0.03817319764384366,-0.0017371117969787976,0.037413132956929135,-0.017439772203871128,-0.01971618757147327,0.04229905465058153,0.037840660501223776,0.050492126395145595,0.032722464883596515,0.02727259598888919,0.03170406564894977
-0.03390216060837389,-0.03382947643784206,0.00010142803210955738,0.03401077411170966,-0.01709014087344903,-0.01668087060377356,0.04014895246947995,0.03626204277456408,0.04994104278769078,0.03308818862656256,0.02688576398043776,0.03206726550776633
-0.0329605241409745,-0.029732473437937133,0.003189669376470484,0.03150563364233054,-0.01818085949610557,-0.013120718742140578,0.03784923188412284,0.03419584683000597,0.04922051106183097,0.033371653461760145,0.028068093492430606,0.03354187613800389
-0.03364522780511132,-0.02564908770349645,0.007821772622181778,0.02978317937005086,-0.02087789843912842,-0.008770968917405432,0.03547378767348718,0.03261379522590428,0.048959383793614385,0.03395799616424707,0.030754078130170285,0.03583560129270983
-0.03541247463890539,-0.021533902198785194,0.013501644580680853,0.028591140960061635,-0.024654798008569713,-0.0038643738037092666,0.03288756056069994,0.030392403726153407,0.048283908263569784,0.03444522698684781,0.034576970728577044,0.03877917610163398
-0.03773161452203511,-0.017082330655900667,0.02007713353875012,0.027494251180929165,-0.029139977534799365,0.001659202318782612,0.03029035855856573,0.02823407036311957,0.04756241675422942,0.03517627829000502,0.03870458003461195,0.04175548516937463
-0.03918288629036535,-0.012294997065940023,0.02626092127769486,0.025814778504297628,-0.032929631652313905,0.007119179242503386,0.027819395141566415,0.02442852563818521,0.04536215303210875,0.03560073555821473,0.04135533466205197,0.04413882953015531
-0.03982212210467805,-0.0069893935267981615,0.03228641418068612,0.023469175357771314,-0.03617225408129348,0.012728579323577705,0.025507691861876812,0.020099134966150376,0.04248202789984574,0.03611831027346804,0.04258948416925878,0.0456791163585753
-0.040243957670701956,-0.0017779616834788083,0.03809589464572675,0.021076282222200843,-0.03915607730304723,0.01816491060257763,0.02320280041656964,0.014406101223919708,0.038374488336993307,0.03634630714260037,0.04294930481405138,0.04699382352026829
-0.04090314385327248,0.003539557482105814,0.04428939611596179,0.018741012340933665,-0.04245167747112563,0.023853995579249433,0.020720923188056913,0.00869067359323726,0.034115622015571084,0.036653168137960955,0.04296150511995176,0.047844724736771246
-0.04281709275458233,0.008593882145527771,0.05139090498381368,0.017177073223655172,-0.04691610843430805,0.02991939080538996,0.017476184242560377,0.002420423564836051,0.02952943186545922,0.036582997940936744,0.043792152793891585,0.04861541411546712
-0.04583661191766468,0.013547799564373433,0.0594116515869728,0.01620540812032939,-0.052475293562465525,0.03644693245617706,0.013614947281093002,-0.0031883191901410255,0.025507268226339967,0.0365678268245038,0.04549666466544883,0.049178379847003684
-0.04936656941810463,0.018262716300791165,0.0676635413201011,0.01562164447301694,-0.05846426528675989,0.04300466052119312,0.00925660132287347,-0.009370478180270873,0.02105151233919725,0.03617676181464456,0.047470700802012836,0.04956760183592965
-0.052598558263268314,0.022624874090909772,0.07523665334723986,0.015054422601573993,-0.06397414069562851,0.04905749116425889,0.00477745381425998,-0.014737418249737297,0.017135084250640042,0.035943432301126135,0.049676003534508434,0.05003865161868814
-0.05404208326638064,0.025827305455127122,0.07988134748820992,0.014180686644720391,-0.06703967266010356,0.053026611094337046,0.00064193023723498,-0.020104404771438333,0.01297794248117078,0.03562242161379842,0.05167495159460838,0.05152661818287329
-0.053689381323021784,0.028256519108013786,0.08197664031612281,0.012780749416338798,-0.0678486503208488,0.0552946037128479,-0.0029716630646927115,-0.024329726622502792,0.009467504580195829,0.035657523147816214,0.0535052994464825,0.05377487256458608
-0.05207306146464697,0.02983195892798226,0.08194041623966347,0.011182787241156802,-0.0669130776625132,0.05604417635740263,-0.006278251344282156,-0.02845835523732933,0.005917229942536733,0.03562147667518636,0.05547328464737707,0.056884320944028836
-0.04971926699096409,0.031603065392645374,0.08135242889305612,0.009101801409232455,-0.0653298878767506,0.056608158281122915,-0.009145542027364294,-0.03162644691871974,0.0030106105731440495,0.03583970474479187,0.05752928338929658,0.060097077663565805
-0.04781678857649304,0.034772361628675905,0.08260144038989511,0.006551279651371564,-0.06498617575520083,0.05882047701012031,-0.011759053428805571,-0.03550470180549547,-0.000497451792636601,0.03564433111785483,0.059532122316282646,0.06251788032135686
-0.04645012006912657,0.03955747476369699,0.08599042119930528,0.00344374768208498,-0.0660693567445938,0.0629389479470234,-0.013990587952991853,-0.038937111751169616,-0.0036420860647881454,0.03553418579273117,0.06157270802903485,0.06398335296306586
-0.045168965163382424,0.04532990772743295,0.09045650514870647,-0.0001082017520352262,-0.06778446525575892,0.06810133300295701,-0.015877479279711528,-0.04294017442954169,-0.007270749674742456,0.035139913505978504,0.0634971052346881,0.06499735985943822
-0.043991719467031176,0.051753707514046426,0.09567433854911951,-0.003947058104329661,-0.06993494185150727,0.07394926889188728,-0.017143568663087954,-0.04618965326754227,-0.010083661407325629,0.03524009613023901,0.06567073638023053,0.0658724976263807
-0.04264660864679209,0.05729060784133103,0.09981759686893578,-0.007414472918228778,-0.07138592154372882,0.07874531273073256,-0.0176589478375156,-0.049444150757728955,-0.012352501929645708,0.03593179100508825,0.06859051670628208,0.0678677355449136
-0.04118660730874231,0.06220544838958434,0.10321177601052076,-0.010635828174459464,-0.07232518211709503,0.08279185456219529,-0.017369490747839073,-0.05156034964851681,-0.013152883343218817,0.037660483080383306,0.07224187613913573,0.07075387354693202
-0.03994591664937352,0.06695341229757146,0.10664692905651171,-0.013650074806448663,-0.07335375858530715,0.08673245478367476,-0.016238471674033774,-0.05383630816428419,-0.013538538443723993,0.03993324809663826,0.07657666437168419,0.07441449016746354
-0.03891119539856876,0.0717338882747034,0.11034472059922369,-0.01657809806948018,-0.07459807613917349,0.0908225202289004,-0.015170506743935972,-0.05541402458065418,-0.01320670565070731,0.04259011731238384,0.08088664462197886,0.07795314172820805
-0.03805562503035506,0.0765655665936675,0.1143571422866138,-0.019411027268667447,-0.07613033580175342,0.09517869741521173,-0.01592200558307005,-0.05808966179380256,-0.014438469929035929,0.04400660421342962,0.08377409352258466,0.08017045631275475
-0.03739054594630665,0.08188183102084695,0.11912124719969722,-0.022382521955543706,-0.07817503899623056,0.10023639995864601,-0.01811227264681805,-0.06058760133055248,-0.016024461808880647,0.044837287493219455,0.08548530555914371,0.08106604600051133
-0.036773512552394916,0.08729472358712838,0.12408643158156422,-0.02535144420970316,-0.08036086857543312,0.1054990426447626,-0.021619091246040778,-0.06400495364638037,-0.01862073615562129,0.04492760541685413,0.08635298636319559,0.08132350125188252
-0.03627616664780429,0.09382441739374757,0.1302928978009015,-0.028822067991356573,-0.08323456900391923,0.11196359137559014,-0.02394351385629713,-0.06635268881993506,-0.01989882501827486,0.04599007423746691,0.08782659617788742,0.08203954519042314
-0.036089558721539544,0.10256665840373377,0.13892814376533494,-0.033241554568934566,-0.08746320616308091,0.12069613050885211,-0.02085914007319682,-0.06748070665663701,-0.01858627031885539,0.04978936910434615,0.09246366342406129,0.08576790719318537
-0.036004169917527265,0.11357846701758333,0.14984070090940915,-0.03876649493754473,-0.09286514056722571,0.1316504707091101,-0.012934318778978014,-0.06637579985837415,-0.013814178550138518,0.056584594276059746,0.10007717184261122,0.09213658269592269
-0.035613883544748884,0.12604343630978984,0.16184194895742499,-0.04516750112989983,-0.09865931875836027,0.14385045762738635,-0.0021539277612994965,-0.06491922938352582,-0.007740846717137595,0.0649128341088142,0.10959284068194589,0.10034502483502175
-0.03484462239704622,0.13984127645411354,0.17476247448462542,-0.05244278312698719,-0.10473331593071804,0.15717541594486437,0.008504383786965332,-0.06295076067406442,-0.0004374121280792262,0.07398695966677173,0.11964872932647658,0.10896605892348507
-0.033504562797394825,0.1539258603954464,0.18742851431714638,-0.06013920036700901,-0.11042716274917233,0.17056864604557134,0.012719276096272037,-0.06384162846211136,0.004435777323979782,0.08068255855319173,0.12732695956332288,0.11560288916499355
-0.031381653928082266,0.1679685535598159,0.1993045434333121,-0.06822095238806243,-0.11536188522674523,0.1835951089705796,0.010477864909140643,-0.06642196791031399,0.007765458651314517,0.08528790311833336,0.13248175271592913,0.11990964501188167
-0.02891361492920531,0.1818697696808656,0.21069665328227186,-0.0764021404764455,-0.11989912232317171,0.19633350515788583,0.005018497507488595,-0.07141905744251625,0.008992359874214583,0.08802546465361796,0.1360450786074301,0.12297071351973449
-0.024260638185427487,0.1939283453967352,0.2180847911107681,-0.08477519807800497,-0.12133397750343956,0.20613939642064108,-0.005770817875724546,-0.0771860408787056,0.009160645729754526,0.08942945223093729,0.13807171774171537,0.12454607289001025
-0.014524834597061899,0.2011783561588479,0.21562333357949157,-0.09328888231048682,-0.11525464987801343,0.20854035204227428,-0.024892176989672818,-0.08406606591653625,0.007246408357557141,0.08956428834627059,0.13924262160619127,0.12531581115689497
-0.0005056744948259545,0.20390716540277243,0.20439396491976047,-0.10170611813454791,-0.10260112670184555,0.2042264502233078,-0.04960474586135456,-0.0905758710152821,0.00458285665036677,0.08903651980375026,0.13970093898771246,0.1252459655732857
0.016971129662778802,0.20244543951544572,0.18556041578298918,-0.10975173497295987,-0.08438528830215113,0.19396670903310886,-0.07685335631502824,-0.09832884385238595,-0.000430581647540771,0.08683735687283733,0.13881391559773057,0.1240164054572506
